year,series,region_or_material,value,unit,source,method
1995,msw_incineration_with,LVA,0.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1996,msw_incineration_with,LVA,0.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1997,msw_incineration_with,LVA,0.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1998,msw_incineration_with,LVA,0.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1999,msw_incineration_with,LVA,0.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2000,msw_incineration_with,LVA,0.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2001,msw_incineration_with,LVA,9350.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2002,msw_incineration_with,LVA,12670.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2003,msw_incineration_with,LVA,11060.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2004,msw_incineration_with,LVA,14100.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2005,msw_incineration_with,LVA,6860.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2006,msw_incineration_with,LVA,4550.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
