year,series,commodity,value,unit,source,method
1872,fossil_mass_high,oil,0.0013038316977140507,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1873,fossil_mass_high,oil,0.001998779925956396,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1874,fossil_mass_high,oil,0.0022009038020802726,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1875,fossil_mass_high,oil,0.0020569856026326615,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1876,fossil_mass_high,oil,0.002303850502438738,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1877,fossil_mass_high,oil,0.0031104578950461306,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1878,fossil_mass_high,oil,0.0035391752952929423,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1879,fossil_mass_high,oil,0.004462551566080978,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1880,fossil_mass_high,oil,0.005415919727331492,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1881,fossil_mass_high,oil,0.0060781738261738265,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1882,fossil_mass_high,oil,0.006676477169888935,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1883,fossil_mass_high,oil,0.00581683587001234,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1884,fossil_mass_high,oil,0.006459030146324264,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1885,fossil_mass_high,oil,0.006683635070811541,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1886,fossil_mass_high,oil,0.0076937132279485225,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1887,fossil_mass_high,oil,0.008278543456543457,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1888,fossil_mass_high,oil,0.008666082388200035,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1889,fossil_mass_high,oil,0.01001497913850855,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1890,fossil_mass_high,oil,0.01221649961802903,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1891,fossil_mass_high,oil,0.014395914556032204,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1892,fossil_mass_high,oil,0.014175450784509607,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1893,fossil_mass_high,oil,0.015000489745548568,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1894,fossil_mass_high,oil,0.014701972027972028,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1895,fossil_mass_high,oil,0.017113401892225422,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1896,fossil_mass_high,oil,0.018534973144502555,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1897,fossil_mass_high,oil,0.019578224246341893,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1898,fossil_mass_high,oil,0.02015697232179585,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1899,fossil_mass_high,oil,0.021164427219838983,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1900,fossil_mass_high,oil,0.023730281718281718,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1901,fossil_mass_high,oil,0.026354497032379385,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1902,fossil_mass_high,oil,0.028490298525004405,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1903,fossil_mass_high,oil,0.030167611799964737,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1904,fossil_mass_high,oil,0.0338742539813128,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1905,fossil_mass_high,oil,0.034204622788975736,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1906,fossil_mass_high,oil,0.03451057131104189,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1907,fossil_mass_high,oil,0.042102465769524595,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1908,fossil_mass_high,oil,0.04540601915731328,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1909,fossil_mass_high,oil,0.04737307034142328,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1910,fossil_mass_high,oil,0.0508057275665511,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1911,fossil_mass_high,oil,0.05388066462948816,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1912,fossil_mass_high,oil,0.05541315672562731,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1913,fossil_mass_high,oil,0.0641560445436916,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1914,fossil_mass_high,oil,0.06558265252394664,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1915,fossil_mass_high,oil,0.06965848845272374,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1916,fossil_mass_high,oil,0.07587539531057177,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1917,fossil_mass_high,oil,0.0843973765058471,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1918,fossil_mass_high,oil,0.08639221590174531,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1919,fossil_mass_high,oil,0.09640149086207908,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1920,fossil_mass_high,oil,0.12729820121055413,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1921,fossil_mass_high,oil,0.14007293706293705,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1922,fossil_mass_high,oil,0.1545422471646001,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1923,fossil_mass_high,oil,0.17119388388082504,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1924,fossil_mass_high,oil,0.17071820203326082,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1925,fossil_mass_high,oil,0.17824184979726154,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1926,fossil_mass_high,oil,0.1785755819474643,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1927,fossil_mass_high,oil,0.19538626291355704,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1928,fossil_mass_high,oil,0.2001253821472645,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1929,fossil_mass_high,oil,0.21920379232532172,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1930,fossil_mass_high,oil,0.2114770038197097,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1931,fossil_mass_high,oil,0.20468002667920313,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1932,fossil_mass_high,oil,0.19603423118058413,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1933,fossil_mass_high,oil,0.21422471363930187,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1934,fossil_mass_high,oil,0.22693859270141623,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1935,fossil_mass_high,oil,0.24397703496503495,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1936,fossil_mass_high,oil,0.2656565006757948,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1937,fossil_mass_high,oil,0.2985105603807957,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1938,fossil_mass_high,oil,0.290114467414938,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1939,fossil_mass_high,oil,0.30128690250925544,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1940,fossil_mass_high,oil,0.317675442204854,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1941,fossil_mass_high,oil,0.32167959299524007,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1942,fossil_mass_high,oil,0.30446288194158777,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1943,fossil_mass_high,oil,0.32670533501792326,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1944,fossil_mass_high,oil,0.37684179831932774,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1945,fossil_mass_high,oil,0.3687331704765823,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1946,fossil_mass_high,oil,0.3908199676793794,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1947,fossil_mass_high,oil,0.43949075054357406,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1948,fossil_mass_high,oil,0.4832411434447905,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1949,fossil_mass_high,oil,0.4562247156373039,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1950,fossil_mass_high,oil,0.5471410041722983,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1951,fossil_mass_high,oil,0.6065143911382734,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1952,fossil_mass_high,oil,0.6413916655109596,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1953,fossil_mass_high,oil,0.6833375914673562,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1954,fossil_mass_high,oil,0.7242987678204149,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1955,fossil_mass_high,oil,0.810790826937768,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1956,fossil_mass_high,oil,0.8811306780278544,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1957,fossil_mass_high,oil,0.9209790731621319,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1958,fossil_mass_high,oil,0.9587713620497149,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1959,fossil_mass_high,oil,1.0216935651407417,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1960,fossil_mass_high,oil,1.100065702650291,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1961,fossil_mass_high,oil,1.1667498049009815,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1962,fossil_mass_high,oil,1.2546023651642475,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1963,fossil_mass_high,oil,1.341126575777164,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1964,fossil_mass_high,oil,1.447143724040665,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1965,fossil_mass_high,oil,1.5547190977258034,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1966,fossil_mass_high,oil,1.677924163248516,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1967,fossil_mass_high,oil,1.7892249854851032,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1968,fossil_mass_high,oil,1.9491795591467356,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1969,fossil_mass_high,oil,2.10793755044955,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1970,fossil_mass_high,oil,2.3972554553681613,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1971,fossil_mass_high,oil,2.5390000949638596,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1972,fossil_mass_high,oil,2.737746393488864,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1973,fossil_mass_high,oil,2.898169194217547,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1974,fossil_mass_high,oil,2.8557173128048423,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1975,fossil_mass_high,oil,2.8225146427689958,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1976,fossil_mass_high,oil,2.9884146632191335,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1977,fossil_mass_high,oil,3.0912871285185406,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1978,fossil_mass_high,oil,3.22044622706705,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1979,fossil_mass_high,oil,3.252388952811894,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1980,fossil_mass_high,oil,3.1424369077980843,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1981,fossil_mass_high,oil,2.9911513948404536,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1982,fossil_mass_high,oil,2.91811401010754,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1983,fossil_mass_high,oil,2.896406963154492,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1984,fossil_mass_high,oil,2.9048738537932652,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1985,fossil_mass_high,oil,2.9080142090850325,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1986,fossil_mass_high,oil,2.993686432743727,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1987,fossil_mass_high,oil,3.024974903567021,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1988,fossil_mass_high,oil,3.134279778221778,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1989,fossil_mass_high,oil,3.186479247575954,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1990,fossil_mass_high,oil,3.2425597621202327,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1991,fossil_mass_high,oil,3.404767304225187,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1992,fossil_mass_high,oil,3.2278268874654756,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1993,fossil_mass_high,oil,3.2340557382617385,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1994,fossil_mass_high,oil,3.2424877564788153,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1995,fossil_mass_high,oil,3.2733976381265792,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1996,fossil_mass_high,oil,3.3715003407181054,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1997,fossil_mass_high,oil,3.4208888518540284,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1998,fossil_mass_high,oil,3.4631161519656817,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1999,fossil_mass_high,oil,3.548517825938767,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2000,fossil_mass_high,oil,3.600502109067403,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2001,fossil_mass_high,oil,3.625869614385614,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2002,fossil_mass_high,oil,3.6208566198507373,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2003,fossil_mass_high,oil,3.7165831912793093,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2004,fossil_mass_high,oil,3.8518802298877595,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2005,fossil_mass_high,oil,3.8891594445554447,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2006,fossil_mass_high,oil,3.928869169771405,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2007,fossil_mass_high,oil,3.9434609409414114,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2008,fossil_mass_high,oil,3.9290144535464533,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2009,fossil_mass_high,oil,3.843073267908562,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2010,fossil_mass_high,oil,3.967924262443439,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2011,fossil_mass_high,oil,3.987829402949991,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2012,fossil_mass_high,oil,4.0310454305694305,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2013,fossil_mass_high,oil,4.060630813891991,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2014,fossil_mass_high,oil,4.07656995510372,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2015,fossil_mass_high,oil,4.149975668331669,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2016,fossil_mass_high,oil,4.195897142739613,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2017,fossil_mass_high,oil,4.2611361060116355,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2018,fossil_mass_high,oil,4.2814226839043314,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2019,fossil_mass_high,oil,4.345974493271434,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2020,fossil_mass_high,oil,3.854618831286361,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2021,fossil_mass_high,oil,4.059411081976847,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2022,fossil_mass_high,oil,4.201062063465947,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2023,fossil_mass_high,oil,4.329167813128048,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2024,fossil_mass_high,oil,4.396989663395428,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1750,fossil_mass_low,coal,0.0035468483679660947,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1751,fossil_mass_low,coal,0.003585454621682192,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1752,fossil_mass_low,coal,0.00362278291890903,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1753,fossil_mass_low,coal,0.00366292515969692,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1754,fossil_mass_low,coal,0.0037098394645770135,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1755,fossil_mass_low,coal,0.0037326650709679395,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1756,fossil_mass_low,coal,0.0037770470934398496,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1757,fossil_mass_low,coal,0.003847184913024256,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1758,fossil_mass_low,coal,0.0038938446175658995,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1759,fossil_mass_low,coal,0.003940532526336652,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1760,fossil_mass_low,coal,0.004007413519735338,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1761,fossil_mass_low,coal,0.004096429878188222,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1762,fossil_mass_low,coal,0.004174301373622185,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1763,fossil_mass_low,coal,0.004265543579345357,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1764,fossil_mass_low,coal,0.004343825560654339,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1765,fossil_mass_low,coal,0.0044377776592014395,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1766,fossil_mass_low,coal,0.004526428124952359,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1767,fossil_mass_low,coal,0.0046317857850685295,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1768,fossil_mass_low,coal,0.004751625935694359,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1769,fossil_mass_low,coal,0.0048709747991401535,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1770,fossil_mass_low,coal,0.004991849740063727,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1771,fossil_mass_low,coal,0.005095623008552743,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1772,fossil_mass_low,coal,0.005192439360907414,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1773,fossil_mass_low,coal,0.00526280929367463,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1774,fossil_mass_low,coal,0.005340667068132271,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1775,fossil_mass_low,coal,0.005465110606314699,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
