year,series,region_or_material,value,unit,source,method
2022,allwaste_dsp_l_oth_kg_per_head,XK,1811.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,AL,48.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,AL,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed_flag_d
2004,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed_flag_i
2006,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,AT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,BA,43.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed_flag_e
2006,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,BE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,BG,13.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,BG,5.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,BG,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,BG,367.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,BG,26.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,BG,58.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,BG,1900.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,BG,1978.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,BG,4294.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,BG,4553.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,CY,131.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,CY,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,CY,78.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,CY,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,CY,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,CY,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,CY,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,CY,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,CY,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,CY,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,CZ,9.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,CZ,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,CZ,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,CZ,11.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,CZ,4.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,CZ,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,CZ,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,CZ,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,DE,11.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,DE,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,DE,3.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,DE,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,DE,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,DE,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,DE,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,DE,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,DE,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,DE,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,DK,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,DK,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,DK,15.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,DK,16.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,DK,15.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,DK,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,DK,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,DK,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,EE,3.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,EE,164.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,EE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,EE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,EE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,EE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,EE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,EE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,EE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,EE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,EL,60.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,EL,292.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,EL,240.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,EL,138.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,EL,176.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,EL,148.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,EL,145.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,EL,138.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,EL,81.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed_flag_p
2022,allwaste_dsp_oth_kg_per_head,EL,61.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed_flag_p
2004,allwaste_dsp_oth_kg_per_head,ES,65.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,ES,48.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,ES,6.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,ES,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,ES,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,ES,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,ES,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,ES,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,ES,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,ES,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,EU27_2020,62.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,EU27_2020,59.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,EU27_2020,48.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,EU27_2020,213.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,EU27_2020,227.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,EU27_2020,264.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,EU27_2020,298.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,EU27_2020,305.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,EU27_2020,364.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,EU27_2020,356.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,EU28,84.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,EU28,83.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,EU28,75.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,EU28,252.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,EU28,260.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,EU28,288.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,EU28,309.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,EU28,315.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,FI,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,FI,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,FI,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,FI,58.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,FI,39.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,FI,70.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,FI,5.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,FI,282.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,FI,4319.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,FI,4204.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,FR,8.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,FR,16.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed_flag_i
2008,allwaste_dsp_oth_kg_per_head,FR,9.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,FR,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,FR,12.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,FR,12.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,FR,11.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,FR,11.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,FR,8.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,FR,6.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,HR,207.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,HR,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,HR,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,HR,97.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,HR,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed_flag_b
2014,allwaste_dsp_oth_kg_per_head,HR,4.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,HR,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,HR,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,HR,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,HR,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,HU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed_flag_i
2006,allwaste_dsp_oth_kg_per_head,HU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,HU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,HU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,HU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,HU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,HU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,HU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,HU,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,HU,2.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,IE,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed_flag_i
2006,allwaste_dsp_oth_kg_per_head,IE,4.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,IE,10.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,IE,455.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,IE,431.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,IE,416.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,IE,334.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,IE,253.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,IE,253.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,IE,233.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,IS,103.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,IS,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,IS,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,IS,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,IS,62.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,IS,68.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2018,allwaste_dsp_oth_kg_per_head,IS,19.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2020,allwaste_dsp_oth_kg_per_head,IS,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2022,allwaste_dsp_oth_kg_per_head,IS,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2004,allwaste_dsp_oth_kg_per_head,IT,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2006,allwaste_dsp_oth_kg_per_head,IT,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2008,allwaste_dsp_oth_kg_per_head,IT,1.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2010,allwaste_dsp_oth_kg_per_head,IT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2012,allwaste_dsp_oth_kg_per_head,IT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2014,allwaste_dsp_oth_kg_per_head,IT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
2016,allwaste_dsp_oth_kg_per_head,IT,0.0,kg_per_head,"Eurostat env_wastrt, treatment of waste by waste category, hazardousness and waste management operations",observed
