year,series,category,value,unit,source,method
1976,dpo_dissipative_use,total,2.608259338,Gt/yr,krausmann2018,observed
1977,dpo_dissipative_use,total,2.634262482,Gt/yr,krausmann2018,observed
1978,dpo_dissipative_use,total,2.816773859,Gt/yr,krausmann2018,observed
1979,dpo_dissipative_use,total,2.786572317,Gt/yr,krausmann2018,observed
1980,dpo_dissipative_use,total,2.792067226,Gt/yr,krausmann2018,observed
1981,dpo_dissipative_use,total,2.887244392,Gt/yr,krausmann2018,observed
1982,dpo_dissipative_use,total,2.895651473,Gt/yr,krausmann2018,observed
1983,dpo_dissipative_use,total,2.845329915,Gt/yr,krausmann2018,observed
1984,dpo_dissipative_use,total,3.064792717,Gt/yr,krausmann2018,observed
1985,dpo_dissipative_use,total,3.172111932,Gt/yr,krausmann2018,observed
1986,dpo_dissipative_use,total,3.155417153,Gt/yr,krausmann2018,observed
1987,dpo_dissipative_use,total,3.129858768,Gt/yr,krausmann2018,observed
1988,dpo_dissipative_use,total,3.178132117,Gt/yr,krausmann2018,observed
1989,dpo_dissipative_use,total,3.359355373,Gt/yr,krausmann2018,observed
1990,dpo_dissipative_use,total,3.392301576,Gt/yr,krausmann2018,observed
1991,dpo_dissipative_use,total,3.348743736,Gt/yr,krausmann2018,observed
1992,dpo_dissipative_use,total,3.437045831,Gt/yr,krausmann2018,observed
1993,dpo_dissipative_use,total,3.258263856,Gt/yr,krausmann2018,observed
1994,dpo_dissipative_use,total,3.352196624,Gt/yr,krausmann2018,observed
1995,dpo_dissipative_use,total,3.365811879,Gt/yr,krausmann2018,observed
1996,dpo_dissipative_use,total,3.526032706,Gt/yr,krausmann2018,observed
1997,dpo_dissipative_use,total,3.451180174,Gt/yr,krausmann2018,observed
1998,dpo_dissipative_use,total,3.464309164,Gt/yr,krausmann2018,observed
1999,dpo_dissipative_use,total,3.599702962,Gt/yr,krausmann2018,observed
2000,dpo_dissipative_use,total,3.440493221,Gt/yr,krausmann2018,observed
2001,dpo_dissipative_use,total,3.572220538,Gt/yr,krausmann2018,observed
2002,dpo_dissipative_use,total,3.660804214,Gt/yr,krausmann2018,observed
2003,dpo_dissipative_use,total,3.737411182,Gt/yr,krausmann2018,observed
2004,dpo_dissipative_use,total,3.832507012,Gt/yr,krausmann2018,observed
2005,dpo_dissipative_use,total,4.149165388,Gt/yr,krausmann2018,observed
2006,dpo_dissipative_use,total,4.273935888,Gt/yr,krausmann2018,observed
2007,dpo_dissipative_use,total,4.602495723,Gt/yr,krausmann2018,observed
2008,dpo_dissipative_use,total,4.873311632,Gt/yr,krausmann2018,observed
2009,dpo_dissipative_use,total,4.994661077,Gt/yr,krausmann2018,observed
2010,dpo_dissipative_use,total,5.103049097,Gt/yr,krausmann2018,observed
2011,dpo_dissipative_use,total,5.342654645,Gt/yr,krausmann2018,observed
2012,dpo_dissipative_use,total,5.552605576,Gt/yr,krausmann2018,observed
2013,dpo_dissipative_use,total,5.820623493,Gt/yr,krausmann2018,observed
2014,dpo_dissipative_use,total,6.016070486,Gt/yr,krausmann2018,observed
2015,dpo_dissipative_use,total,6.123675782,Gt/yr,krausmann2018,observed
1900,dpo_emissions,total,5.25041366,Gt/yr,krausmann2018,observed
1901,dpo_emissions,total,5.339696954,Gt/yr,krausmann2018,observed
1902,dpo_emissions,total,5.419099376,Gt/yr,krausmann2018,observed
1903,dpo_emissions,total,5.638884615,Gt/yr,krausmann2018,observed
1904,dpo_emissions,total,5.699864824,Gt/yr,krausmann2018,observed
1905,dpo_emissions,total,5.855227263,Gt/yr,krausmann2018,observed
1906,dpo_emissions,total,6.06389259,Gt/yr,krausmann2018,observed
1907,dpo_emissions,total,6.36219759,Gt/yr,krausmann2018,observed
1908,dpo_emissions,total,6.274925103,Gt/yr,krausmann2018,observed
1909,dpo_emissions,total,6.424424046,Gt/yr,krausmann2018,observed
1910,dpo_emissions,total,6.587081086,Gt/yr,krausmann2018,observed
1911,dpo_emissions,total,6.694494275,Gt/yr,krausmann2018,observed
1912,dpo_emissions,total,6.89335842,Gt/yr,krausmann2018,observed
1913,dpo_emissions,total,7.159588465,Gt/yr,krausmann2018,observed
1914,dpo_emissions,total,6.889445089,Gt/yr,krausmann2018,observed
1915,dpo_emissions,total,6.909577251,Gt/yr,krausmann2018,observed
1916,dpo_emissions,total,7.174650687,Gt/yr,krausmann2018,observed
1917,dpo_emissions,total,7.394959465,Gt/yr,krausmann2018,observed
1918,dpo_emissions,total,7.390325535,Gt/yr,krausmann2018,observed
1919,dpo_emissions,total,7.070835735,Gt/yr,krausmann2018,observed
1920,dpo_emissions,total,7.563457379,Gt/yr,krausmann2018,observed
1921,dpo_emissions,total,7.157270411,Gt/yr,krausmann2018,observed
1922,dpo_emissions,total,7.418029125,Gt/yr,krausmann2018,observed
1923,dpo_emissions,total,7.895115199,Gt/yr,krausmann2018,observed
1924,dpo_emissions,total,7.919009233,Gt/yr,krausmann2018,observed
1925,dpo_emissions,total,7.999464913,Gt/yr,krausmann2018,observed
1926,dpo_emissions,total,8.053082902,Gt/yr,krausmann2018,observed
1927,dpo_emissions,total,8.35338377,Gt/yr,krausmann2018,observed
1928,dpo_emissions,total,8.720719086,Gt/yr,krausmann2018,observed
1929,dpo_emissions,total,8.789135799,Gt/yr,krausmann2018,observed
1930,dpo_emissions,total,8.522841652,Gt/yr,krausmann2018,observed
1931,dpo_emissions,total,8.152012884,Gt/yr,krausmann2018,observed
1932,dpo_emissions,total,7.842549139,Gt/yr,krausmann2018,observed
1933,dpo_emissions,total,8.035150941,Gt/yr,krausmann2018,observed
1934,dpo_emissions,total,8.35788401,Gt/yr,krausmann2018,observed
1935,dpo_emissions,total,8.58084084,Gt/yr,krausmann2018,observed
1936,dpo_emissions,total,8.96435252,Gt/yr,krausmann2018,observed
1937,dpo_emissions,total,9.290738606,Gt/yr,krausmann2018,observed
1938,dpo_emissions,total,8.89346253,Gt/yr,krausmann2018,observed
1939,dpo_emissions,total,9.379549691,Gt/yr,krausmann2018,observed
1940,dpo_emissions,total,9.810737342,Gt/yr,krausmann2018,observed
1941,dpo_emissions,total,10.00209794,Gt/yr,krausmann2018,observed
1942,dpo_emissions,total,10.05765378,Gt/yr,krausmann2018,observed
1943,dpo_emissions,total,10.24881682,Gt/yr,krausmann2018,observed
1944,dpo_emissions,total,10.28837147,Gt/yr,krausmann2018,observed
1945,dpo_emissions,total,9.449113771,Gt/yr,krausmann2018,observed
1946,dpo_emissions,total,9.779103598,Gt/yr,krausmann2018,observed
1947,dpo_emissions,total,10.37116113,Gt/yr,krausmann2018,observed
1948,dpo_emissions,total,10.71038333,Gt/yr,krausmann2018,observed
1949,dpo_emissions,total,10.59169829,Gt/yr,krausmann2018,observed
1950,dpo_emissions,total,11.1184037,Gt/yr,krausmann2018,observed
1951,dpo_emissions,total,11.57433346,Gt/yr,krausmann2018,observed
1952,dpo_emissions,total,11.7455008,Gt/yr,krausmann2018,observed
1953,dpo_emissions,total,11.91516384,Gt/yr,krausmann2018,observed
1954,dpo_emissions,total,12.09201872,Gt/yr,krausmann2018,observed
1955,dpo_emissions,total,12.74110598,Gt/yr,krausmann2018,observed
1956,dpo_emissions,total,13.23528462,Gt/yr,krausmann2018,observed
1957,dpo_emissions,total,13.59730235,Gt/yr,krausmann2018,observed
1958,dpo_emissions,total,14.05753911,Gt/yr,krausmann2018,observed
1959,dpo_emissions,total,14.6019519,Gt/yr,krausmann2018,observed
1960,dpo_emissions,total,15.31178332,Gt/yr,krausmann2018,observed
1961,dpo_emissions,total,15.53508945,Gt/yr,krausmann2018,observed
1962,dpo_emissions,total,16.24744608,Gt/yr,krausmann2018,observed
1963,dpo_emissions,total,17.14604346,Gt/yr,krausmann2018,observed
1964,dpo_emissions,total,17.96122926,Gt/yr,krausmann2018,observed
1965,dpo_emissions,total,18.05029002,Gt/yr,krausmann2018,observed
1966,dpo_emissions,total,18.82087566,Gt/yr,krausmann2018,observed
1967,dpo_emissions,total,19.16921075,Gt/yr,krausmann2018,observed
1968,dpo_emissions,total,20.12167405,Gt/yr,krausmann2018,observed
1969,dpo_emissions,total,20.80453021,Gt/yr,krausmann2018,observed
1970,dpo_emissions,total,21.62070614,Gt/yr,krausmann2018,observed
1971,dpo_emissions,total,22.36369547,Gt/yr,krausmann2018,observed
1972,dpo_emissions,total,23.10374517,Gt/yr,krausmann2018,observed
1973,dpo_emissions,total,24.07702963,Gt/yr,krausmann2018,observed
1974,dpo_emissions,total,24.31847045,Gt/yr,krausmann2018,observed
1975,dpo_emissions,total,24.35437486,Gt/yr,krausmann2018,observed
1976,dpo_emissions,total,25.34603226,Gt/yr,krausmann2018,observed
1977,dpo_emissions,total,26.07866591,Gt/yr,krausmann2018,observed
1978,dpo_emissions,total,26.40696826,Gt/yr,krausmann2018,observed
1979,dpo_emissions,total,27.36183678,Gt/yr,krausmann2018,observed
1980,dpo_emissions,total,27.25897949,Gt/yr,krausmann2018,observed
1981,dpo_emissions,total,26.92762618,Gt/yr,krausmann2018,observed
1982,dpo_emissions,total,27.29109411,Gt/yr,krausmann2018,observed
1983,dpo_emissions,total,27.41702021,Gt/yr,krausmann2018,observed
1984,dpo_emissions,total,28.33034832,Gt/yr,krausmann2018,observed
1985,dpo_emissions,total,28.33283574,Gt/yr,krausmann2018,observed
1986,dpo_emissions,total,29.04071963,Gt/yr,krausmann2018,observed
1987,dpo_emissions,total,29.52207737,Gt/yr,krausmann2018,observed
1988,dpo_emissions,total,30.25285294,Gt/yr,krausmann2018,observed
1989,dpo_emissions,total,30.73358431,Gt/yr,krausmann2018,observed
1990,dpo_emissions,total,30.84251702,Gt/yr,krausmann2018,observed
1991,dpo_emissions,total,30.67657278,Gt/yr,krausmann2018,observed
1992,dpo_emissions,total,30.37719897,Gt/yr,krausmann2018,observed
1993,dpo_emissions,total,30.39901316,Gt/yr,krausmann2018,observed
1994,dpo_emissions,total,30.78957461,Gt/yr,krausmann2018,observed
1995,dpo_emissions,total,31.35247422,Gt/yr,krausmann2018,observed
1996,dpo_emissions,total,31.94972844,Gt/yr,krausmann2018,observed
1997,dpo_emissions,total,32.14079998,Gt/yr,krausmann2018,observed
1998,dpo_emissions,total,32.35944257,Gt/yr,krausmann2018,observed
1999,dpo_emissions,total,32.24867051,Gt/yr,krausmann2018,observed
2000,dpo_emissions,total,33.06324793,Gt/yr,krausmann2018,observed
2001,dpo_emissions,total,33.70655662,Gt/yr,krausmann2018,observed
2002,dpo_emissions,total,33.96922778,Gt/yr,krausmann2018,observed
2003,dpo_emissions,total,35.41574061,Gt/yr,krausmann2018,observed
2004,dpo_emissions,total,36.98057542,Gt/yr,krausmann2018,observed
2005,dpo_emissions,total,38.21303172,Gt/yr,krausmann2018,observed
2006,dpo_emissions,total,39.35168783,Gt/yr,krausmann2018,observed
2007,dpo_emissions,total,40.10531303,Gt/yr,krausmann2018,observed
2008,dpo_emissions,total,41.05207585,Gt/yr,krausmann2018,observed
2009,dpo_emissions,total,40.92648436,Gt/yr,krausmann2018,observed
2010,dpo_emissions,total,42.48891205,Gt/yr,krausmann2018,observed
2011,dpo_emissions,total,44.19779023,Gt/yr,krausmann2018,observed
2012,dpo_emissions,total,44.90432142,Gt/yr,krausmann2018,observed
2013,dpo_emissions,total,45.58425891,Gt/yr,krausmann2018,observed
2014,dpo_emissions,total,45.960026,Gt/yr,krausmann2018,observed
2015,dpo_emissions,total,46.28318691,Gt/yr,krausmann2018,observed
1900,dpo_eol_waste,total,0.4873217947,Gt/yr,krausmann2018,observed
1901,dpo_eol_waste,total,0.4914111556,Gt/yr,krausmann2018,observed
1902,dpo_eol_waste,total,0.4954359962,Gt/yr,krausmann2018,observed
1903,dpo_eol_waste,total,0.5020420679,Gt/yr,krausmann2018,observed
1904,dpo_eol_waste,total,0.5074077143,Gt/yr,krausmann2018,observed
1905,dpo_eol_waste,total,0.5148187481,Gt/yr,krausmann2018,observed
1906,dpo_eol_waste,total,0.5208389984,Gt/yr,krausmann2018,observed
1907,dpo_eol_waste,total,0.5333885735,Gt/yr,krausmann2018,observed
1908,dpo_eol_waste,total,0.5349066572,Gt/yr,krausmann2018,observed
1909,dpo_eol_waste,total,0.5452054327,Gt/yr,krausmann2018,observed
1910,dpo_eol_waste,total,0.5546431522,Gt/yr,krausmann2018,observed
1911,dpo_eol_waste,total,0.5635154081,Gt/yr,krausmann2018,observed
1912,dpo_eol_waste,total,0.5717082896,Gt/yr,krausmann2018,observed
1913,dpo_eol_waste,total,0.5817133566,Gt/yr,krausmann2018,observed
1914,dpo_eol_waste,total,0.5876317126,Gt/yr,krausmann2018,observed
1915,dpo_eol_waste,total,0.5966398356,Gt/yr,krausmann2018,observed
1916,dpo_eol_waste,total,0.6042836254,Gt/yr,krausmann2018,observed
1917,dpo_eol_waste,total,0.6109785513,Gt/yr,krausmann2018,observed
1918,dpo_eol_waste,total,0.6157805182,Gt/yr,krausmann2018,observed
1919,dpo_eol_waste,total,0.62128949,Gt/yr,krausmann2018,observed
1920,dpo_eol_waste,total,0.625457478,Gt/yr,krausmann2018,observed
1921,dpo_eol_waste,total,0.6320743705,Gt/yr,krausmann2018,observed
1922,dpo_eol_waste,total,0.6444018103,Gt/yr,krausmann2018,observed
1923,dpo_eol_waste,total,0.6552863912,Gt/yr,krausmann2018,observed
1924,dpo_eol_waste,total,0.6634537883,Gt/yr,krausmann2018,observed
1925,dpo_eol_waste,total,0.6781587653,Gt/yr,krausmann2018,observed
1926,dpo_eol_waste,total,0.6888920036,Gt/yr,krausmann2018,observed
1927,dpo_eol_waste,total,0.703411009,Gt/yr,krausmann2018,observed
1928,dpo_eol_waste,total,0.7203582976,Gt/yr,krausmann2018,observed
1929,dpo_eol_waste,total,0.7360525595,Gt/yr,krausmann2018,observed
1930,dpo_eol_waste,total,0.7484695961,Gt/yr,krausmann2018,observed
1931,dpo_eol_waste,total,0.762310768,Gt/yr,krausmann2018,observed
1932,dpo_eol_waste,total,0.7729026481,Gt/yr,krausmann2018,observed
1933,dpo_eol_waste,total,0.7861672736,Gt/yr,krausmann2018,observed
1934,dpo_eol_waste,total,0.8048346749,Gt/yr,krausmann2018,observed
1935,dpo_eol_waste,total,0.8206972583,Gt/yr,krausmann2018,observed
1936,dpo_eol_waste,total,0.8414955182,Gt/yr,krausmann2018,observed
1937,dpo_eol_waste,total,0.8619229629,Gt/yr,krausmann2018,observed
1938,dpo_eol_waste,total,0.8765154682,Gt/yr,krausmann2018,observed
1939,dpo_eol_waste,total,0.8985017531,Gt/yr,krausmann2018,observed
1940,dpo_eol_waste,total,0.921361077,Gt/yr,krausmann2018,observed
1941,dpo_eol_waste,total,0.9402441412,Gt/yr,krausmann2018,observed
1942,dpo_eol_waste,total,0.9630821951,Gt/yr,krausmann2018,observed
1943,dpo_eol_waste,total,0.9824686868,Gt/yr,krausmann2018,observed
1944,dpo_eol_waste,total,0.9996652251,Gt/yr,krausmann2018,observed
1945,dpo_eol_waste,total,1.011206124,Gt/yr,krausmann2018,observed
1946,dpo_eol_waste,total,1.027431527,Gt/yr,krausmann2018,observed
1947,dpo_eol_waste,total,1.051068558,Gt/yr,krausmann2018,observed
1948,dpo_eol_waste,total,1.073570107,Gt/yr,krausmann2018,observed
1949,dpo_eol_waste,total,1.098021891,Gt/yr,krausmann2018,observed
1950,dpo_eol_waste,total,1.125888312,Gt/yr,krausmann2018,observed
1951,dpo_eol_waste,total,1.160662861,Gt/yr,krausmann2018,observed
1952,dpo_eol_waste,total,1.193867911,Gt/yr,krausmann2018,observed
1953,dpo_eol_waste,total,1.227355428,Gt/yr,krausmann2018,observed
1954,dpo_eol_waste,total,1.270359104,Gt/yr,krausmann2018,observed
1955,dpo_eol_waste,total,1.30236997,Gt/yr,krausmann2018,observed
1956,dpo_eol_waste,total,1.347795793,Gt/yr,krausmann2018,observed
1957,dpo_eol_waste,total,1.394114674,Gt/yr,krausmann2018,observed
1958,dpo_eol_waste,total,1.435978378,Gt/yr,krausmann2018,observed
1959,dpo_eol_waste,total,1.488702867,Gt/yr,krausmann2018,observed
1960,dpo_eol_waste,total,1.543425646,Gt/yr,krausmann2018,observed
1961,dpo_eol_waste,total,1.592607324,Gt/yr,krausmann2018,observed
1962,dpo_eol_waste,total,1.649431487,Gt/yr,krausmann2018,observed
1963,dpo_eol_waste,total,1.712505423,Gt/yr,krausmann2018,observed
1964,dpo_eol_waste,total,1.775340652,Gt/yr,krausmann2018,observed
1965,dpo_eol_waste,total,1.850713675,Gt/yr,krausmann2018,observed
1966,dpo_eol_waste,total,1.925542186,Gt/yr,krausmann2018,observed
1967,dpo_eol_waste,total,1.993685981,Gt/yr,krausmann2018,observed
1968,dpo_eol_waste,total,2.079490804,Gt/yr,krausmann2018,observed
1969,dpo_eol_waste,total,2.177407216,Gt/yr,krausmann2018,observed
1970,dpo_eol_waste,total,2.266750034,Gt/yr,krausmann2018,observed
1971,dpo_eol_waste,total,2.351443369,Gt/yr,krausmann2018,observed
1972,dpo_eol_waste,total,2.440055533,Gt/yr,krausmann2018,observed
1973,dpo_eol_waste,total,2.547098727,Gt/yr,krausmann2018,observed
1974,dpo_eol_waste,total,2.648928424,Gt/yr,krausmann2018,observed
1975,dpo_eol_waste,total,2.750831687,Gt/yr,krausmann2018,observed
1976,dpo_eol_waste,total,2.840455706,Gt/yr,krausmann2018,observed
1977,dpo_eol_waste,total,2.939636817,Gt/yr,krausmann2018,observed
1978,dpo_eol_waste,total,3.053051574,Gt/yr,krausmann2018,observed
1979,dpo_eol_waste,total,3.176953376,Gt/yr,krausmann2018,observed
1980,dpo_eol_waste,total,3.281712003,Gt/yr,krausmann2018,observed
1981,dpo_eol_waste,total,3.38718401,Gt/yr,krausmann2018,observed
1982,dpo_eol_waste,total,3.493223053,Gt/yr,krausmann2018,observed
1983,dpo_eol_waste,total,3.590110484,Gt/yr,krausmann2018,observed
1984,dpo_eol_waste,total,3.708952842,Gt/yr,krausmann2018,observed
1985,dpo_eol_waste,total,3.827697251,Gt/yr,krausmann2018,observed
1986,dpo_eol_waste,total,3.94505193,Gt/yr,krausmann2018,observed
1987,dpo_eol_waste,total,4.071429534,Gt/yr,krausmann2018,observed
1988,dpo_eol_waste,total,4.207580613,Gt/yr,krausmann2018,observed
1989,dpo_eol_waste,total,4.35259899,Gt/yr,krausmann2018,observed
1990,dpo_eol_waste,total,4.491725028,Gt/yr,krausmann2018,observed
1991,dpo_eol_waste,total,4.618765286,Gt/yr,krausmann2018,observed
1992,dpo_eol_waste,total,4.74492195,Gt/yr,krausmann2018,observed
1993,dpo_eol_waste,total,4.882954745,Gt/yr,krausmann2018,observed
1994,dpo_eol_waste,total,5.040715219,Gt/yr,krausmann2018,observed
1995,dpo_eol_waste,total,5.233520941,Gt/yr,krausmann2018,observed
1996,dpo_eol_waste,total,5.405007094,Gt/yr,krausmann2018,observed
1997,dpo_eol_waste,total,5.585994484,Gt/yr,krausmann2018,observed
1998,dpo_eol_waste,total,5.766750176,Gt/yr,krausmann2018,observed
1999,dpo_eol_waste,total,5.940754455,Gt/yr,krausmann2018,observed
2000,dpo_eol_waste,total,6.122187514,Gt/yr,krausmann2018,observed
2001,dpo_eol_waste,total,6.301619487,Gt/yr,krausmann2018,observed
2002,dpo_eol_waste,total,6.505203475,Gt/yr,krausmann2018,observed
2003,dpo_eol_waste,total,6.703938999,Gt/yr,krausmann2018,observed
2004,dpo_eol_waste,total,6.931863962,Gt/yr,krausmann2018,observed
2005,dpo_eol_waste,total,7.157488893,Gt/yr,krausmann2018,observed
2006,dpo_eol_waste,total,7.416640228,Gt/yr,krausmann2018,observed
2007,dpo_eol_waste,total,7.723306849,Gt/yr,krausmann2018,observed
2008,dpo_eol_waste,total,8.007988634,Gt/yr,krausmann2018,observed
2009,dpo_eol_waste,total,8.312187333,Gt/yr,krausmann2018,observed
2010,dpo_eol_waste,total,8.620245206,Gt/yr,krausmann2018,observed
2011,dpo_eol_waste,total,9.007069021,Gt/yr,krausmann2018,observed
2012,dpo_eol_waste,total,9.37655709,Gt/yr,krausmann2018,observed
2013,dpo_eol_waste,total,9.762591724,Gt/yr,krausmann2018,observed
2014,dpo_eol_waste,total,10.16072083,Gt/yr,krausmann2018,observed
2015,dpo_eol_waste,total,10.52371851,Gt/yr,krausmann2018,observed
1900,dpo_excrements,total,4.494048019,Gt/yr,krausmann2018,observed
1901,dpo_excrements,total,4.532501304,Gt/yr,krausmann2018,observed
1902,dpo_excrements,total,4.570954524,Gt/yr,krausmann2018,observed
1903,dpo_excrements,total,4.609407682,Gt/yr,krausmann2018,observed
1904,dpo_excrements,total,4.647860777,Gt/yr,krausmann2018,observed
1905,dpo_excrements,total,4.686313808,Gt/yr,krausmann2018,observed
1906,dpo_excrements,total,4.724766776,Gt/yr,krausmann2018,observed
1907,dpo_excrements,total,4.763219681,Gt/yr,krausmann2018,observed
1908,dpo_excrements,total,4.801672522,Gt/yr,krausmann2018,observed
1909,dpo_excrements,total,4.8401253,Gt/yr,krausmann2018,observed
1910,dpo_excrements,total,4.878578015,Gt/yr,krausmann2018,observed
1911,dpo_excrements,total,4.933349397,Gt/yr,krausmann2018,observed
1912,dpo_excrements,total,4.988133447,Gt/yr,krausmann2018,observed
1913,dpo_excrements,total,5.042930166,Gt/yr,krausmann2018,observed
1914,dpo_excrements,total,5.097739553,Gt/yr,krausmann2018,observed
1915,dpo_excrements,total,5.15256161,Gt/yr,krausmann2018,observed
1916,dpo_excrements,total,5.207396334,Gt/yr,krausmann2018,observed
1917,dpo_excrements,total,5.262243728,Gt/yr,krausmann2018,observed
1918,dpo_excrements,total,5.31710379,Gt/yr,krausmann2018,observed
1919,dpo_excrements,total,5.37197652,Gt/yr,krausmann2018,observed
