STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MNE,Montenegro,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2024,,96.47381,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MKD,North Macedonia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2022,,99.99999,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2001,,97.97664,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2002,,97.52367,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2003,,99.7106,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2004,,98.60861,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2005,,97.78268,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2006,,99.35339,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2007,,99.40234,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2008,,98.85646,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2009,,98.69213,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2010,,79.80381,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2011,,78.71711,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2012,,77.39605,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2013,,80.53567,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2014,,78.94287,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2015,,78.07428,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2016,,78.59126,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2017,,79.88828,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2018,,82.56902,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2019,,82.28065,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2020,,80.4732,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2021,,80.22012,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2022,,79.27917,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2023,,81.30237,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2013,,98.71465,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2014,,99.10979,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2015,,98.98108,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2016,,99.66555,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2017,,99.66777,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2018,,99.69325,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2019,,99.80237,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2020,,83.05108,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2021,,81.46453,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2022,,80.73957,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,SRB,Serbia,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2023,,83.12209,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ZAF,South Africa,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2018,,81.27357,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ZAF,South Africa,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2019,,78.96918,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ZAF,South Africa,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2020,,89.20002,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ZAF,South Africa,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2021,,77.70145,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ZAF,South Africa,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2022,,81.09989,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ZAF,South Africa,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2023,,82.44181,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2014,,70.83549,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2015,,73.66583,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2016,,71.95242,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2017,,67.51347,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2018,,60.16656,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2019,,55.87234,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2020,,70.15845,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,THA,Thailand,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2021,,66.74526,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2007,,97.24143,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2008,,95.43028,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2009,,96.21581,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2010,,97.54917,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2011,,96.85097,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2012,,97.83311,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2013,,98.33732,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2014,,97.47296,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2015,,96.01491,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2016,,95.84783,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2017,,96.00629,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2018,,96.89109,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2019,,97.27856,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2020,,97.81286,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2021,,97.92225,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2022,,97.40693,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,UKR,Ukraine,A,Annual,DISPOSAL,Disposal operations,PT_WST_TR,Percentage of treated waste,2023,,97.20119,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2007,,55.27169,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2008,,53.63682,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2009,,53.68442,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2010,,52.4619,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2011,,49.90394,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2012,,47.90474,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2013,,46.5945,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2014,,43.97837,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2015,,44.41012,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2016,,45.97273,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2017,,50.21809,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2018,,49.19021,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2019,,49.07656,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2020,,49.31284,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2021,,51.3182,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2022,,50.01512,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUS,Australia,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,2023,,48.25158,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUT,Austria,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,1990,,51.68628,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUT,Austria,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,1991,,51.30183,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUT,Austria,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,1992,,46.39975,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUT,Austria,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,1993,,41.57576,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUT,Austria,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,1994,,36.97025,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUT,Austria,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,1995,,42.39896,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUT,Austria,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,1996,,32.91704,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUT,Austria,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,1997,,32.23459,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,AUT,Austria,A,Annual,LANDFILL,Landfill,PT_WST_TR,Percentage of treated waste,1998,,31.71514,,A,Normal value,,,,,,,0,Units,1,One,,,,,,
