"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"China","Excavated earthen materials (including soil) nec","Physical Trade Balance","PTB","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"China","Fossil fuels","Domestic Extraction","DE","t","418512200","434034400","459066600","474805800","483133000","565270000","577246600","652143200","731669652","751316024","736091904","731785166","776832378","829174028","912707010","937830756","964504438","999686536","1051594808","1124695416","1144154592","1148356178","1175432960","1224391004","1317561604","1454718700","1496966740","1437317892","1427050266","1395114512","1489098552","1584888758","1671571082","1939657862","2204644400","2439489934","2633266330","2825626876","2958913604","3137938214","3428682048","3726174462","3788727928","3878557884","3770077870","3715688914","3357206102","3494231132","3634172509","3733422041"
"China","Fossil fuels","Domestic Material Consumption","DMC","t","416451200","430951400","455610600","470151800","475194000","552392000","566480600","642922200","720366652","735660024","718820904","713465166","758022378","809930028","886190010","902430756","929116438","960872536","1012451808","1090522416","1107800592","1113098178","1142682960","1202252004","1288431604","1426581929","1472224707","1422478118","1406408340","1386975021","1494541827","1548469836","1658570047","1938383500","2252219586","2510774615","2745771701","2983659165","3132498322","3448905369","3835483746","4203518515","4362209230","4510930136","4400486283","4285089725","4028833564","4231528741","4450873301","4571183414"
"China","Fossil fuels","Domestic Material Input","DMI","t","418913200","434084400","459066600","474805800","483133000","565270000","577246600","654659200","734799652","753722024","738449904","733789166","779666378","831684028","915443010","940230756","967431438","1001627536","1054142808","1130248416","1149080592","1155697178","1188022960","1241492004","1331116604","1473443700","1522783740","1474787892","1455956266","1433401512","1561547552","1647808758","1752235082","2041775862","2345978400","2592522934","2817287379","3042443589","3184448542","3478486241","3860267428","4222791993","4375814553","4521858415","4408541818","4295424945","4042783508","4246798903","4460662324","4581555873"
"China","Fossil fuels","Exports","EXP","t","2462000","3133000","3456000","4654000","7939000","12878000","10766000","11737000","14433000","18062000","19629000","20324000","21644000","21754000","29253000","37800000","38315000","40755000","41691000","39726000","41280000","42599000","45340000","39240000","42685000","46861771","50559033","52309774","49547926","46426491","67005725","99338922","93665035","103392362","93758814","81748319","71515679","58784424","51950220","29580871","24783682","19273478","13605323","10928279","8055535","10335220","13949943","15270162","9789023","10372459"
"China","Fossil fuels","Imports","IMP","t","401000","50000","0","0","0","0","0","2516000","3130000","2406000","2358000","2004000","2834000","2510000","2736000","2400000","2927000","1941000","2548000","5553000","4926000","7341000","12590000","17101000","13555000","18725000","25817000","37470000","28906000","38287000","72449000","62920000","80664000","102118000","141334000","153033000","184021049","216816713","225534938","340548027","431585380","496617531","587086625","643300531","638463948","579736031","685577406","752567771","826489815","848133832"
"China","Fossil fuels","Physical Trade Balance","PTB","t","-2061000","-3083000","-3456000","-4654000","-7939000","-12878000","-10766000","-9221000","-11303000","-15656000","-17271000","-18320000","-18810000","-19244000","-26517000","-35400000","-35388000","-38814000","-39143000","-34173000","-36354000","-35258000","-32750000","-22139000","-29130000","-28136771","-24742033","-14839774","-20641926","-8139491","5443275","-36418922","-13001035","-1274362","47575186","71284681","112505371","158032289","173584718","310967155","406801698","477344053","573481302","632372252","630408413","569400811","671627462","737297609","816700792","837761373"
"China","Fossil fuels","Raw Material Consumption","RMC","t","373839700","386548300","408064200","422452100","428123600","497064900","508287600","572409200","639850700","658577800","644123800","640277000","678577900","723286600","795509600","817385300","840944700","871729200","917915100","981333600","998375600","1018182000","1013224000","1058159000","1065824000","1134910000","1221193000","1151123000","1136685000","1123135000","1212838000","1249153000","1325553000","1477571000","1649933000","1739117000","1845065000","1990811000","2116824000","2640306000","2856446000","3099497000","3225160000","3380361000","3288626000","3270973000","3149982000","3275175000","3487001000","3569078000"
"China","Fossil fuels","Raw Material Equivalents of exports","RME_EXP","t","64058060","67008090","71144990","74045010","76095570","89126230","91639990","103097700","115291300","118333800","117390800","115793200","122379100","130343600","143252300","147345900","151675000","157142900","164851800","175593200","178731600","175214900","217585900","228937900","314193000","386232400","346623700","366671700","379660500","370192000","434769900","476329100","512162000","656371800","756940400","948388700","1068315000","1147930000","1186772000","912854700","1077273000","1227299000","1226502000","1207466000","1190342000","1134749000","952697100","1008136000","1034505000","1062005000"
"China","Fossil fuels","Raw Material Equivalents of imports","RME_IMP","t","19385550","19521990","20142630","21691280","21086200","20921090","22680960","23363740","23472420","25595560","25422690","24285040","24124660","24456170","26054910","26900430","28115280","29185510","31172130","32231350","32952590","45040900","55376640","62705930","62455930","66423570","70849880","80476480","89295450","98212500","158509100","140593300","166143600","194284600","202229200","248015300","280113700","313114400","344682600","415223000","505036600","600621100","662934500","709268500","708890000","690033100","745473200","789080300","887333400","897660300"
"China","Metal ores","Domestic Extraction","DE","t","64797971","77506827","111946935","110508926","118296333","128026947","131315255","136201801","155542189","165602098","172314245","169102527","210133869","220527743","245602014","267340229","288373968","343826137","368066224","398077624","408105085","418884055","453438930","479300615","521740470","550059187","560130741","609460340","571778883","560629942","584410645","582150033","621788105","682825847","813609375","930378729","1142819666","1316366150","1492859075","1601120818","1880027047","2193501252","2295998780","2495326575","2593229085","2441765992","2347498514","2245780035","1724743114","1832960368"
"China","Metal ores","Domestic Material Consumption","DMC","t","64797971","77506827","111946935","110508926","118296333","128026947","131315255","136201801","155542189","165602098","172314245","169102527","210133869","220527743","245602014","269639451","290374597","367604413","384645938","419470492","425053090","437453125","485189738","549056013","582162664","590715831","612766046","665155985","630174648","628163952","665948137","701300436","765670597","878021737","1048544836","1221620278","1462025947","1702709303","1953013071","2304249431","2564432521","2977790419","3145172299","3459205752","3588363685","3447813984","3424488673","3445422830","2945197754","3095464529"
"China","Metal ores","Domestic Material Input","DMI","t","64797971","77506827","111946935","110508926","118296333","128026947","131315255","136201801","155542189","165602098","172314245","169102527","210133869","220527743","245602014","269813097","290891067","370675739","390406193","423254535","430746588","444332872","492277642","554521008","591017078","612443249","628639433","686330041","645252129","643426259","689635848","718780747","784182119","901285113","1087888332","1270748748","1539246636","1798943863","2035247080","2346712104","2628690563","3045272986","3217199496","3539069661","3693199352","3569704908","3543401587","3513619866","3015493804","3172616390"
"China","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173646","516470","3071326","5760256","3784043","5693499","6879747","7087905","5464995","8854414","21727418","15873386","21174057","15077481","15262308","23687712","17480312","18511522","23263376","39343496","49128470","77220689","96234560","82234008","42462673","64258042","67482567","72027197","79863909","104835666","121890924","118912914","68197036","70296050","77151861"
"China","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2472868","2517099","26849602","22339969","25176911","22641504","25448817","38838712","75220393","69276609","62384062","68508691","76869702","73473246","82796317","105225203","136630714","162394015","218459266","274278957","340370019","396426970","482577713","542388004","745591286","748663516","851771734","921200716","1043743086","1099970267","1127938917","1195903072","1267839831","1290750690","1339656022"
"China","Metal ores","Physical Trade Balance","PTB","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2299222","2000629","23778276","16579714","21392868","16948005","18569070","31750807","69755397","60422194","40656644","52635305","55695645","58395765","67534010","81537491","119150402","143882492","195195890","234935461","291241549","319206281","386343153","460153996","703128614","684405474","784289167","849173519","963879177","995134601","1006047992","1076990158","1199642795","1220454640","1262504161"
"China","Metal ores","Raw Material Consumption","RMC","t","73659640","84064090","109866300","110148300","116504400","121013400","124174500","117735000","130366300","139793500","144556400","143971100","175905100","179993900","201577600","217347300","235065600","274606400","292471800","312444300","319760300","324599500","339696200","343930500","330558600","409625000","429914700","413624500","379579000","396807400","386098900","480084700","504871300","588742600","709313100","814594300","871841100","1072992000","1255956000","1889587000","2047159000","2282681000","2352803000","2716716000","2818568000","2781025000","2932451000","2912092000","2951505000","3027463000"
